id	license	rightsHolder	institutionCode	collectionCode	basisOfRecord	occurrenceID	recordNumber	organismQuantity	organismQuantityType	occurrenceStatus	eventDate	year	month	day	countryCode	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	scientificName	kingdom	phylum	class	order	family	taxonRank	vernacularName
MST-DK-invasives-5903	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5903	5903	1	Individuals	PRESENT	2020-08-16	2020	08	16	DK	56.07938303	12.5408676		Hemigrapsus sanguineus, (De Haan, 1835)	Animalia 	Arthropoda	Malacostraca 	Decapoda	Varunidae	SPECIES	Asiatisk strandkrabbe
MST-DK-invasives-5904	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5904	5904	5	Individuals	PRESENT	2020-08-16	2020	08	16	DK	55.70531201	12.49055567		Cornu aspersum, (O.F. Müller, 1774)	Animalia 	Mollusca 	Gastropoda 	Stylommatophora	Helicidae	SPECIES	Plettet voldsnegl
MST-DK-invasives-5934	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5934	5934	1	Individuals	PRESENT	2020-08-16	2020	08	16	DK	55.98893499	9.657088299		Nyctereutes procyonoides, (Gray, 1834)	Animalia 	Chordata	Mammalia 	Carnivora	Canidae 	SPECIES	Mårhund
MST-DK-invasives-5941	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5941	5941	25	Individuals	PRESENT	2020-08-21	2020	08	21	DK	55.3983224	10.39407938		Harmonia axyridis, (Pallas, 1773)	Animalia 	Arthropoda 	Insecta 	Coleoptera	Coccinellidae 	SPECIES	Harlekinmariehøne
MST-DK-invasives-5946	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5946	5946	1	Individuals	PRESENT	2020-08-22	2020	08	22	DK	55.4437695	11.78653684		Trachemys scripta subsp.	Animalia 	Chordata 	Reptilia 	Chelonia 	Emydidae 	SPECIES	Terrapin
MST-DK-invasives-5958	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5958	5958	150	Individuals	PRESENT	2020-08-21	2020	08	21	DK	55.0688049	10.635415		Cornu aspersum, (O.F. Müller, 1774)	Animalia 	Mollusca 	Gastropoda 	Stylommatophora	Helicidae	SPECIES	Plettet voldsnegl
MST-DK-invasives-5967	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5967	5967	1	Individuals	PRESENT	2020-07-20	2020	07	20	DK	55.98169812	8.40059163		Nyctereutes procyonoides, (Gray, 1834)	Animalia 	Chordata	Mammalia 	Carnivora	Canidae 	SPECIES	Mårhund
MST-DK-invasives-5968	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5968	5968	30	Individuals	PRESENT	2020-08-25	2020	08	25	DK	56.45657516	10.04224219		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-5970	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5970	5970	100	Square meters	PRESENT	2020-08-22	2020	08	22	DK	56.69496968	8.201792581		Reynoutria sachalinensis, (F. Schmidt ex Maxim.) Nakai	Plantae 	Magnoliophyta	Magnoliopsida 	Caryophyllales	Polygonaceae 	SPECIES	Kæmpe-pileurt
MST-DK-invasives-5975	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5975	5975	2	Individuals	PRESENT	2020-08-26	2020	08	26	DK	55.71560891	12.39910032		Cornu aspersum, (O.F. Müller, 1774)	Animalia 	Mollusca 	Gastropoda 	Stylommatophora	Helicidae	SPECIES	Plettet voldsnegl
MST-DK-invasives-5976	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5976	5976	1	Individuals	PRESENT	2020-08-26	2020	08	26	DK	55.6411831	12.19008739		Cornu aspersum, (O.F. Müller, 1774)	Animalia 	Mollusca 	Gastropoda 	Stylommatophora	Helicidae	SPECIES	Plettet voldsnegl
MST-DK-invasives-5983	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5983	5983	50	Individuals	PRESENT	2020-08-27	2020	08	27	DK	55.7815942	12.18131741		Arion vulgaris Moquin-Tandon, 1855	Animalia 	Mollusca 	Gastropoda 	Stylommatophora	Arionidae	SPECIES	Dræbersnegl
MST-DK-invasives-5984	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5984	5984	1	Individuals	PRESENT	2020-08-27	2020	08	27	DK	56.35456396	8.635442451		Prunus serotina, Ehrh.	Plantae 	Magnoliophyta 	Magnoliopsida 	Rosales 	Rosaceae 	SPECIES	Glansbladet hæg
MST-DK-invasives-5985	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5985	5985	1	Individuals	PRESENT	2020-08-27	2020	08	27	DK	56.3546249	8.635400199		Prunus serotina, Ehrh.	Plantae 	Magnoliophyta 	Magnoliopsida 	Rosales 	Rosaceae 	SPECIES	Glansbladet hæg
MST-DK-invasives-5987	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5987	5987	100	Square meters	PRESENT	2020-08-29	2020	08	29	DK	55.55041739	8.128747408		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-5989	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5989	5989	10	Square meters	PRESENT	2020-08-29	2020	08	29	DK	56.11352461	12.35409134		Reynoutria sachalinensis, (F. Schmidt ex Maxim.) Nakai	Plantae 	Magnoliophyta	Magnoliopsida 	Caryophyllales	Polygonaceae 	SPECIES	Kæmpe-pileurt
MST-DK-invasives-5992	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5992	5992	1	Individuals	PRESENT	2020-08-29	2020	08	29	DK	57.0174822	9.947121898		Cornu aspersum, (O.F. Müller, 1774)	Animalia 	Mollusca 	Gastropoda 	Stylommatophora	Helicidae	SPECIES	Plettet voldsnegl
MST-DK-invasives-5997	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-5997	5997	1	Individuals	PRESENT	2020-08-30	2020	08	30	DK	55.61639794	12.57187565		Trachemys scripta subsp.	Animalia 	Chordata 	Reptilia 	Chelonia 	Emydidae 	SPECIES	Terrapin
MST-DK-invasives-6010	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-6010	6010	1	Individuals	PRESENT	2020-09-02	2020	09	02	DK	55.6495553	12.4874464		Cornu aspersum, (O.F. Müller, 1774)	Animalia 	Mollusca 	Gastropoda 	Stylommatophora	Helicidae	SPECIES	Plettet voldsnegl
MST-DK-invasives-6017	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-6017	6017	2	Individuals	PRESENT	2020-09-03	2020	09	03	DK	55.64331326	12.44378643		Trachemys scripta subsp.	Animalia 	Chordata 	Reptilia 	Chelonia 	Emydidae 	SPECIES	Terrapin
MST-DK-invasives-6024	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-6024	6024	2	Individuals	PRESENT	2020-09-06	2020	09	06	DK	56.52727724	10.69997339		Cornu aspersum, (O.F. Müller, 1774)	Animalia 	Mollusca 	Gastropoda 	Stylommatophora	Helicidae	SPECIES	Plettet voldsnegl
MST-DK-invasives-6030	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-6030	6030	1	Individuals	PRESENT	2020-07-01	2020	07	01	DK	57.26377141	10.54493759		Nyctereutes procyonoides, (Gray, 1834)	Animalia 	Chordata	Mammalia 	Carnivora	Canidae 	SPECIES	Mårhund
MST-DK-invasives-6039	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-6039	6039	1	Individuals	PRESENT	2020-08-01	2020	08	01	DK	55.99433009	10.24484525		Nyctereutes procyonoides, (Gray, 1834)	Animalia 	Chordata	Mammalia 	Carnivora	Canidae 	SPECIES	Mårhund
MST-DK-invasives-6040	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-6040	6040	1	Individuals	PRESENT	2020-09-07	2020	09	07	DK	55.48670011	8.409642076		Pacifastacus leniusculus, (Dana, 1852)	Animalia 	Arthropoda	Malacostraca 	Decapoda 	Astacidae	SPECIES	Signalkrebs
MST-DK-invasives-6041	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-6041	6041	5	Individuals	PRESENT	2020-09-10	2020	09	10	DK	55.85607774	12.06202562		Cornu aspersum, (O.F. Müller, 1774)	Animalia 	Mollusca 	Gastropoda 	Stylommatophora	Helicidae	SPECIES	Plettet voldsnegl
MST-DK-invasives-6044	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-6044	6044	2	Individuals	PRESENT	2020-09-04	2020	09	04	DK	57.01161637	9.891121766		Cornu aspersum, (O.F. Müller, 1774)	Animalia 	Mollusca 	Gastropoda 	Stylommatophora	Helicidae	SPECIES	Plettet voldsnegl
MST-DK-invasives-6050	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-6050	6050	10	Individuals	PRESENT	2020-09-12	2020	09	12	DK	56.95905268	8.660330646		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-6056	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-6056	6056	10	Individuals	PRESENT	2020-09-13	2020	09	13	DK	54.87897091	11.95785682		Cornu aspersum, (O.F. Müller, 1774)	Animalia 	Mollusca 	Gastropoda 	Stylommatophora	Helicidae	SPECIES	Plettet voldsnegl
MST-DK-invasives-6062	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-6062	6062	1	Individuals	PRESENT	2020-07-20	2020	07	20	DK	56.20651748	10.25543627		Reynoutria sachalinensis, (F. Schmidt ex Maxim.) Nakai	Plantae 	Magnoliophyta	Magnoliopsida 	Caryophyllales	Polygonaceae 	SPECIES	Kæmpe-pileurt
MST-DK-invasives-6063	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-6063	6063	1	Individuals	PRESENT	2020-08-27	2020	08	27	DK	56.20669502	10.25508353		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-6065	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-6065	6065	1	Individuals	PRESENT	2020-09-14	2020	09	14	DK	55.75523496	9.422330986		Cornu aspersum, (O.F. Müller, 1774)	Animalia 	Mollusca 	Gastropoda 	Stylommatophora	Helicidae	SPECIES	Plettet voldsnegl
MST-DK-invasives-6067	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-6067	6067	100	Individuals	PRESENT	2020-09-15	2020	09	15	DK	57.27420937	11.06292486		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-6072	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-6072	6072	400	Individuals	PRESENT	2020-09-16	2020	09	16	DK	55.57345805	12.28528528		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-6074	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-6074	6074	2	Individuals	PRESENT	2020-09-12	2020	09	12	DK	55.474717	8.461292898		Cornu aspersum, (O.F. Müller, 1774)	Animalia 	Mollusca 	Gastropoda 	Stylommatophora	Helicidae	SPECIES	Plettet voldsnegl
MST-DK-invasives-6076	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-6076	6076	100	Square meters	PRESENT	2020-09-16	2020	09	16	DK	55.5732798	12.28566728		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-6080	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-6080	6080	1	Individuals	PRESENT	2020-09-09	2020	09	09	DK	56.41821453	10.53661766		Nyctereutes procyonoides, (Gray, 1834)	Animalia 	Chordata	Mammalia 	Carnivora	Canidae 	SPECIES	Mårhund
MST-DK-invasives-6081	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-6081	6081	4	Individuals	PRESENT	2020-09-15	2020	09	15	DK	56.07157073	9.0260341		Pacifastacus leniusculus, (Dana, 1852)	Animalia 	Arthropoda	Malacostraca 	Decapoda 	Astacidae	SPECIES	Signalkrebs
MST-DK-invasives-6082	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-6082	6082	3	Individuals	PRESENT	2020-07-02	2020	07	02	DK	55.39652383	10.09101502		Pacifastacus leniusculus, (Dana, 1852)	Animalia 	Arthropoda	Malacostraca 	Decapoda 	Astacidae	SPECIES	Signalkrebs
MST-DK-invasives-6083	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-6083	6083	2	Individuals	PRESENT	2020-09-17	2020	09	17	DK	56.50490482	9.985516308		Cornu aspersum, (O.F. Müller, 1774)	Animalia 	Mollusca 	Gastropoda 	Stylommatophora	Helicidae	SPECIES	Plettet voldsnegl
MST-DK-invasives-6098	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-6098	6098	10	Square meters	PRESENT	2020-09-23	2020	09	23	DK	55.88729945	12.19826143		Reynoutria japonica Houtt.	Plantae 	Magnoliophyta 	Magnoliopsida	Caryophyllales 	Polygonaceae	SPECIES	Japansk pileurt
MST-DK-invasives-6108	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-6108	6108	1	Individuals	PRESENT	2020-09-24	2020	09	24	DK	55.65996619	12.5288155		Trachemys scripta subsp.	Animalia 	Chordata 	Reptilia 	Chelonia 	Emydidae 	SPECIES	Terrapin
MST-DK-invasives-6109	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-6109	6109	1	Individuals	PRESENT	2020-09-23	2020	09	23	DK	55.69849893	12.19606782		Trachemys scripta subsp.	Animalia 	Chordata 	Reptilia 	Chelonia 	Emydidae 	SPECIES	Terrapin
MST-DK-invasives-6110	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-6110	6110	10	Square meters	PRESENT	2020-08-10	2020	08	10	DK	55.60461574	12.13988986		Reynoutria sachalinensis, (F. Schmidt ex Maxim.) Nakai	Plantae 	Magnoliophyta	Magnoliopsida 	Caryophyllales	Polygonaceae 	SPECIES	Kæmpe-pileurt
MST-DK-invasives-6117	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-6117	6117	10	Individuals	PRESENT	2020-09-26	2020	09	26	DK	55.30443972	10.77029124		Cornu aspersum, (O.F. Müller, 1774)	Animalia 	Mollusca 	Gastropoda 	Stylommatophora	Helicidae	SPECIES	Plettet voldsnegl
MST-DK-invasives-6124	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-6124	6124	13	Individuals	PRESENT	2020-09-27	2020	09	27	DK	55.8233597	12.34914344		Pontastacus leptodactylus, (Eschscholtz, 1823)	Animalia 	Arthropoda 	Malacostraca	Decapoda	Astacidae	SPECIES	Galizisk sumpkrebs
MST-DK-invasives-6140	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-6140	6140	1	Individuals	PRESENT	2020-09-29	2020	09	29	DK	56.33507234	8.345524604		Pacifastacus leniusculus, (Dana, 1852)	Animalia 	Arthropoda	Malacostraca 	Decapoda 	Astacidae	SPECIES	Signalkrebs
MST-DK-invasives-6142	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-6142	6142	44	Individuals	PRESENT	2020-09-29	2020	09	29	DK	55.82339726	12.34922146		Pontastacus leptodactylus, (Eschscholtz, 1823)	Animalia 	Arthropoda 	Malacostraca	Decapoda	Astacidae	SPECIES	Galizisk sumpkrebs
MST-DK-invasives-6154	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-6154	6154	2	Individuals	PRESENT	2020-08-28	2020	08	28	DK	56.68479508	9.213318611		Nyctereutes procyonoides, (Gray, 1834)	Animalia 	Chordata	Mammalia 	Carnivora	Canidae 	SPECIES	Mårhund
MST-DK-invasives-6155	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-6155	6155	1	Individuals	PRESENT	2020-09-30	2020	09	30	DK	55.66298168	8.307595599		Nyctereutes procyonoides, (Gray, 1834)	Animalia 	Chordata	Mammalia 	Carnivora	Canidae 	SPECIES	Mårhund
MST-DK-invasives-6166	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-6166	6166	100	Individuals	PRESENT	2020-10-01	2020	10	01	DK	56.00012373	8.734319673		Reynoutria sachalinensis, (F. Schmidt ex Maxim.) Nakai	Plantae 	Magnoliophyta	Magnoliopsida 	Caryophyllales	Polygonaceae 	SPECIES	Kæmpe-pileurt
MST-DK-invasives-6183	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-6183	6183	12	Individuals	PRESENT	2020-10-06	2020	10	06	DK	55.07954986	11.75706953		Hemigrapsus takanoi, Asakura & Watanabe, 2005	Animalia 	Arthropoda 	Malacostraca 	Decapoda 	Varunidae	SPECIES	Pensel-klippekrabbe
MST-DK-invasives-6184	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-6184	6184	5	Individuals	PRESENT	2020-10-06	2020	10	06	DK	55.07962181	11.75706821		Hemigrapsus sanguineus, (De Haan, 1835)	Animalia 	Arthropoda	Malacostraca 	Decapoda	Varunidae	SPECIES	Asiatisk strandkrabbe
MST-DK-invasives-6187	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-6187	6187	1	Individuals	PRESENT	2020-10-07	2020	10	07	DK	55.39508505	8.712780628		Hemigrapsus takanoi, Asakura & Watanabe, 2005	Animalia 	Arthropoda 	Malacostraca 	Decapoda 	Varunidae	SPECIES	Pensel-klippekrabbe
MST-DK-invasives-6189	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-6189	6189	3	Individuals	PRESENT	2020-10-08	2020	10	08	DK	55.4626632	10.0230207		Cornu aspersum, (O.F. Müller, 1774)	Animalia 	Mollusca 	Gastropoda 	Stylommatophora	Helicidae	SPECIES	Plettet voldsnegl
MST-DK-invasives-6190	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-6190	6190	1	Individuals	PRESENT	2020-10-07	2020	10	07	DK	55.70563712	11.58875133		Pacifastacus leniusculus, (Dana, 1852)	Animalia 	Arthropoda	Malacostraca 	Decapoda 	Astacidae	SPECIES	Signalkrebs
MST-DK-invasives-6195	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-6195	6195	1	Individuals	PRESENT	2020-10-10	2020	10	10	DK	56.46869676	10.06812697		Pacifastacus leniusculus, (Dana, 1852)	Animalia 	Arthropoda	Malacostraca 	Decapoda 	Astacidae	SPECIES	Signalkrebs
MST-DK-invasives-6201	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-6201	6201	1	Individuals	PRESENT	2020-10-11	2020	10	11	DK	55.54396544	8.159661457		Procyon lotor, (Linnaeus, 1758)	Animalia 	Chordata 	Mammalia 	Carnivora	Procyonidae	SPECIES	Vaskebjørn
MST-DK-invasives-6205	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-6205	6205	20	Square meters	PRESENT	2020-10-12	2020	10	12	DK	55.66790291	9.686640729		Reynoutria sachalinensis, (F. Schmidt ex Maxim.) Nakai	Plantae 	Magnoliophyta	Magnoliopsida 	Caryophyllales	Polygonaceae 	SPECIES	Kæmpe-pileurt
MST-DK-invasives-6220	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-6220	6220	1	Individuals	PRESENT	2020-10-16	2020	10	16	DK	56.98888197	9.997973433		Nyctereutes procyonoides, (Gray, 1834)	Animalia 	Chordata	Mammalia 	Carnivora	Canidae 	SPECIES	Mårhund
MST-DK-invasives-6221	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-6221	6221	300	Square meters	PRESENT	2020-10-15	2020	10	15	DK	55.77158489	11.38945358		Reynoutria sachalinensis, (F. Schmidt ex Maxim.) Nakai	Plantae 	Magnoliophyta	Magnoliopsida 	Caryophyllales	Polygonaceae 	SPECIES	Kæmpe-pileurt
MST-DK-invasives-6222	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-6222	6222	1	Individuals	PRESENT	2020-10-16	2020	10	16	DK	54.82975255	11.56847227		Eriocheir sinensis, H. Milne-Edwards, 1858	Animalia 	Arthropoda 	Malacostraca 	Decapoda 	Varunidae	SPECIES	Kinesisk uldhåndskrabbe
MST-DK-invasives-6226	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-6226	6226	10	Square meters	PRESENT	2020-10-18	2020	10	18	DK	55.52045206	8.660209519		Reynoutria sachalinensis, (F. Schmidt ex Maxim.) Nakai	Plantae 	Magnoliophyta	Magnoliopsida 	Caryophyllales	Polygonaceae 	SPECIES	Kæmpe-pileurt
MST-DK-invasives-6235	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-6235	6235	1	Individuals	PRESENT	2020-10-07	2020	10	07	DK	55.69986305	11.58645815		Pacifastacus leniusculus, (Dana, 1852)	Animalia 	Arthropoda	Malacostraca 	Decapoda 	Astacidae	SPECIES	Signalkrebs
MST-DK-invasives-6236	https://creativecommons.org/licenses/by/4.0/	MST	MST	DK-invasives	HumanObservation	MST-DK-invasives-6236	6236	1	Individuals	PRESENT	2020-07-06	2020	07	06	DK	55.64676524	11.39670459		Pacifastacus leniusculus, (Dana, 1852)	Animalia 	Arthropoda	Malacostraca 	Decapoda 	Astacidae	SPECIES	Signalkrebs
